#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
1,JERRICK HARDING,AND,30,26.6,20.0,6.7,13.9,0.486,2.1,5.6,0.371,4.5,5.1,0.882,0.8,1.5,2.2,1.8,1.1,0.2,1.8,2.5,12,0.621,0.56,173.8,3.7,7.1,5.4,13.0,10.2,2.2,0.7,30.8,-2.3,1.4,123.9,122.4,1.6,286.0,22.4,799.4,PG,151,0,0,0,0,0,1,0,36,0,0.276,1.0,0.6,0.4,12,18,0.4,2.9,0.1,3.0,MORABANC ANDORRA
2,DERRICK ALSTON JR.,MAN,34,25.4,16.9,5.6,12.5,0.445,2.1,6.6,0.318,3.6,4.5,0.816,1.2,3.0,4.2,1.8,0.9,0.2,2.1,1.9,39,0.582,0.528,157.9,5.4,15.5,10.2,13.4,12.8,1.9,0.9,28.5,-3.6,1.3,114.3,109.1,5.2,309.0,18.5,864.4,,55,0,0,0,0,0,0,0,29,0,0.249,0.8,0.4,0.4,17,17,0.5,1.4,1.7,3.1,BAXI MANRESA
3,DYLAN ENNIS,MUR,34,28.4,16.6,5.6,12.6,0.445,1.8,5.5,0.333,3.5,4.8,0.735,0.7,2.1,2.9,3.5,1.2,0.2,1.6,2.6,35,0.563,0.517,151.3,3.1,9.2,6.1,23.6,9.6,2.3,0.9,26.7,2.7,1.3,116.0,109.1,6.9,331.0,18.6,965.7,G,206,0,0,0,0,0,0,0,28,0,0.311,2.2,0.8,0.4,17,17,0.5,1.8,1.9,3.7,CB GIRONA
4,JEAN MONTERO,VAL,32,23.9,16.5,5.7,12.3,0.466,2.1,5.7,0.368,3.0,3.5,0.856,1.2,2.5,3.7,4.6,1.2,0.1,1.6,1.2,2,0.598,0.551,169.0,5.9,12.1,9.1,31.4,10.2,2.6,0.5,28.2,6.3,1.3,132.8,111.2,21.6,410.4,25.4,765.1,PG,23,1,0,0,0,0,0,0,36,0,0.299,3.0,0.8,0.3,24,8,0.75,4.0,1.3,5.3,VALENCIA BASKET
5,JAMES BATEMON III,FOR,14,26.8,16.2,4.6,10.6,0.432,1.7,4.9,0.348,5.4,6.4,0.843,0.8,2.3,3.1,2.6,0.9,0.1,1.9,2.5,33,0.606,0.514,162.3,3.3,10.9,6.9,19.7,12.2,1.8,0.7,25.7,-0.4,1.5,120.8,117.8,3.0,126.1,18.6,375.2,G,63,0,0,0,0,0,0,0,24,0,0.266,1.4,0.5,0.6,5,9,0.357,1.0,0.3,1.3,RIO BREOGAN
6,AMINE NOUA,GRA,33,29.0,16.1,5.5,12.5,0.437,1.1,4.2,0.268,4.1,4.9,0.822,1.7,4.8,6.5,1.4,1.3,1.0,2.5,2.7,52,0.549,0.482,152.7,7.1,21.7,14.1,9.3,14.6,2.3,3.7,27.3,-5.5,1.3,106.0,111.8,-5.8,327.6,17.4,957.4,F,4,5,0,0,0,0,0,0,27,0,0.244,0.5,0.5,0.4,9,24,0.273,0.1,1.5,1.6,FORCA LLEIDA CE
7,TRAE BELL-HAYNES,ZAR,34,25.8,15.1,4.8,10.2,0.47,1.3,3.6,0.361,4.2,4.9,0.867,0.8,1.6,2.4,4.8,1.4,0.1,2.6,2.5,22,0.612,0.533,169.8,3.9,8.1,6.0,30.9,17.5,2.8,0.5,25.9,2.3,1.5,121.7,118.5,3.2,342.8,20.0,876.4,G,29,1,0,0,0,0,0,0,35,0,0.299,1.8,0.5,0.5,13,21,0.382,2.6,0.6,3.2,CASADEMONT ZARAGOZA
8,MARCELINHO HUERTAS,TEN,34,24.1,15.1,5.6,11.0,0.509,1.0,2.6,0.382,2.8,3.1,0.914,0.6,1.6,2.1,7.1,0.5,0.0,3.1,1.7,10,0.608,0.555,180.6,3.4,8.9,6.3,55.7,19.8,1.1,0.1,32.3,7.3,1.4,120.3,122.0,-1.7,374.1,22.5,820.5,PG,5,5,0,0,0,0,0,0,39,0,0.418,2.3,0.2,0.3,25,9,0.735,2.9,0.2,3.1,LENOVO TENERIFE
9,MARKUS HOWARD,BASK,34,23.5,15.0,4.5,11.6,0.391,3.1,8.1,0.383,2.9,3.5,0.822,0.3,0.9,1.2,1.7,0.9,0.0,1.6,2.7,86,0.573,0.525,159.6,1.6,4.9,3.2,12.9,10.6,2.0,0.1,29.1,-1.7,1.3,113.7,122.2,-8.5,196.0,15.7,800.3,SG,117,0,0,0,0,0,1,0,38,0,0.203,1.1,0.6,0.3,18,16,0.529,1.2,0.2,1.4,BASKONIA
10,KASSIUS ROBERTSON,JOV,31,26.3,14.6,4.6,10.5,0.434,2.4,5.8,0.409,3.1,3.8,0.805,0.5,1.9,2.4,2.7,0.7,0.1,1.7,2.0,64,0.598,0.547,164.8,2.6,8.9,5.8,17.5,12.1,1.5,0.3,25.5,0.4,1.4,118.0,116.8,1.1,247.3,16.9,816.6,G,212,0,0,0,0,0,0,0,29,0,0.237,1.6,0.4,0.4,18,13,0.581,1.7,0.8,2.5,JOVENTUT BADALONA
11,ANTE TOMIC,JOV,34,24.9,14.3,5.6,9.5,0.59,0.0,0.1,0.0,3.1,4.6,0.677,1.6,5.5,7.1,2.6,0.5,0.1,1.5,1.1,6,0.622,0.59,126.7,8.6,27.2,18.2,19.6,11.3,1.0,0.6,25.2,1.0,1.5,124.6,112.0,12.5,419.3,23.8,845.3,C,1,7,0,0,0,0,0,0,24,0,0.268,1.7,0.3,0.5,19,15,0.559,2.8,1.3,4.1,JOVENTUT BADALONA
12,CHARLIE MOORE,BRE,10,31.3,14.3,5.5,12.3,0.447,1.7,4.7,0.362,1.6,2.0,0.8,0.3,1.4,1.7,4.5,1.1,0.0,3.1,2.2,164,0.542,0.516,160.9,1.1,5.8,3.4,29.8,19.0,1.9,0.0,24.3,-0.3,1.2,99.9,114.7,-14.8,70.8,12.5,312.9,PG,87,0,0,0,0,0,0,0,22,0,0.38,1.5,0.4,0.2,3,7,0.3,-0.1,0.2,0.1,DREAMLAND GRAN CANARIA
13,DAE DAE GRANT,BRE,23,25.5,14.2,4.7,11.4,0.416,2.4,6.0,0.406,2.3,2.6,0.867,0.8,2.0,2.8,3.1,0.6,0.1,2.5,2.3,114,0.565,0.523,168.8,4.1,9.2,6.7,22.7,16.5,1.2,0.6,27.8,-1.6,1.2,107.3,120.9,-13.7,162.8,14.3,587.6,G,129,0,0,0,0,0,0,0,26,0,0.272,1.2,0.2,0.2,10,13,0.435,0.2,0.2,0.4,DREAMLAND GRAN CANARIA
14,KEVIN PUNTER,FCB,35,23.0,14.1,4.5,9.3,0.488,2.2,4.8,0.462,2.8,3.1,0.908,0.4,1.4,1.8,2.2,0.9,0.1,1.7,2.0,26,0.663,0.608,185.7,2.3,7.6,5.1,15.9,13.9,2.1,0.4,25.1,-1.1,1.5,124.6,115.6,9.0,277.6,19.4,805.8,SG,196,0,0,0,0,0,0,0,37,0,0.207,1.3,0.5,0.3,21,14,0.6,2.5,0.9,3.4,BARCA
15,MARIO HEZONJA,RMB,33,24.0,13.9,4.8,10.3,0.466,2.0,5.1,0.396,2.2,2.8,0.813,0.8,4.1,4.9,1.3,1.1,0.1,1.5,1.6,30,0.602,0.565,167.6,4.3,18.8,12.2,9.6,11.8,2.4,0.4,25.4,-2.9,1.3,116.7,104.3,12.4,299.6,19.1,791.1,SG,10,3,0,0,0,0,0,0,23,0,0.202,0.8,0.7,0.3,30,3,0.909,1.4,2.1,3.5,REAL MADRID
16,EMIR SULEJMANOVIC,ZAR,31,25.4,13.7,5.5,10.4,0.53,1.3,3.2,0.418,1.4,2.3,0.629,2.4,4.8,7.2,1.3,1.3,0.4,1.4,2.8,15,0.604,0.593,157.7,11.5,24.9,18.0,9.1,11.1,2.7,1.6,22.4,-2.1,1.3,121.7,113.9,7.8,348.0,20.8,786.7,PF,6,4,0,0,0,0,0,0,26,0,0.213,0.9,0.9,0.2,11,20,0.355,1.9,1.0,2.9,CASADEMONT ZARAGOZA
17,CAMERON HUNT,MAN,31,24.6,13.7,4.6,9.5,0.486,1.7,4.3,0.403,2.7,3.1,0.876,0.8,1.2,1.9,2.6,1.0,0.2,1.8,2.5,59,0.631,0.578,176.6,3.7,6.0,4.8,19.2,14.0,2.0,1.0,22.5,-0.1,1.4,123.0,110.8,12.2,243.1,17.2,761.5,F,165,0,0,0,0,0,0,0,30,0,0.244,1.5,0.5,0.3,17,14,0.548,2.0,1.3,3.3,BAXI MANRESA
18,DARRUN HILLIARD,BRE,26,27.7,13.6,4.4,10.6,0.413,2.3,6.8,0.331,2.5,3.1,0.825,0.3,3.0,3.3,3.7,0.7,0.1,2.9,2.8,159,0.567,0.52,157.0,1.4,13.3,7.4,24.4,19.6,1.4,0.3,25.4,-1.8,1.3,103.8,117.5,-13.8,185.5,12.6,719.0,SG,225,0,0,0,0,0,0,0,33,0,0.287,1.3,0.3,0.3,11,15,0.423,-0.2,0.6,0.4,DREAMLAND GRAN CANARIA
19,JILSON BANGO,ZAR,19,20.8,13.4,5.3,8.1,0.66,0.0,0.2,0.0,2.7,4.3,0.634,2.3,3.3,5.5,0.8,0.3,0.5,1.5,2.0,4,0.672,0.66,129.4,13.7,20.1,16.9,7.4,13.3,0.8,2.9,24.3,-4.5,1.7,126.5,115.7,10.8,182.0,24.3,394.8,C,20,2,0,0,0,0,0,0,27,0,0.19,0.6,0.2,0.5,9,10,0.474,1.4,0.4,1.8,CASADEMONT ZARAGOZA
20,BRANDON TAYLOR,LBC,31,26.7,13.3,4.5,9.6,0.468,2.0,4.6,0.427,2.3,2.5,0.909,0.3,1.7,2.0,6.8,1.2,0.0,2.7,2.5,45,0.617,0.57,180.4,1.2,8.2,4.6,43.8,20.0,2.4,0.0,23.0,6.9,1.4,119.1,125.3,-6.3,333.9,17.8,829.1,PG,3,5,0,0,0,0,2,0,23,0,0.374,2.6,0.4,0.3,7,24,0.226,1.9,-0.2,1.7,CB CORUNA
21,CHIMEZIE METU,FCB,20,20.0,13.2,5.2,8.4,0.617,1.1,2.6,0.431,1.8,2.7,0.66,0.9,2.9,3.8,1.0,0.7,0.6,1.6,1.6,7,0.691,0.683,170.9,6.2,17.7,12.3,8.8,14.0,1.7,3.4,26.0,-4.4,1.6,122.9,112.8,10.1,177.1,23.5,400.4,PF,58,0,0,0,0,0,0,0,21,0,0.184,0.6,0.4,0.3,12,8,0.6,1.2,0.5,1.8,BARCA
22,DEVON DOTSON,JOV,35,25.6,13.1,4.7,10.5,0.447,1.1,3.4,0.314,2.7,3.7,0.71,0.6,1.9,2.5,4.3,1.3,0.1,2.1,2.8,66,0.539,0.497,147.1,3.1,9.0,6.1,30.2,14.6,2.7,0.6,26.8,3.3,1.2,110.5,114.0,-3.5,283.1,16.8,897.2,PG,193,0,0,0,0,0,1,0,30,0,0.3,2.1,0.6,0.4,20,15,0.571,0.9,1.2,2.0,JOVENTUT BADALONA
23,DZANAN MUSA,RMB,29,18.9,13.1,3.9,7.8,0.493,1.6,3.6,0.447,3.8,4.6,0.826,0.9,2.1,3.0,1.5,0.7,0.2,1.2,1.1,3,0.665,0.595,176.6,5.9,12.3,9.4,14.6,10.9,1.9,1.1,27.2,-1.0,1.7,132.1,109.2,22.9,248.3,24.8,547.0,SG,182,0,0,0,0,0,0,0,29,0,0.177,1.3,0.5,0.6,25,4,0.862,2.6,1.1,3.7,REAL MADRID
24,CALEB HOMESLEY,GCN,34,19.4,13.1,4.2,9.7,0.43,2.0,5.4,0.368,2.7,3.4,0.816,0.3,1.6,1.9,2.2,0.6,0.1,1.5,1.9,25,0.584,0.532,161.4,2.2,11.0,6.7,20.9,12.0,1.8,0.7,31.8,-0.4,1.3,114.8,118.4,-3.6,221.0,19.4,659.2,SG,143,0,0,0,0,0,0,0,29,0,0.21,1.4,0.4,0.3,19,15,0.559,1.3,0.5,1.8,DREAMLAND GRAN CANARIA
25,SHANNON EVANS,AND,27,24.6,13.0,4.1,9.7,0.424,1.9,5.7,0.34,2.8,3.3,0.844,0.3,2.5,2.9,4.7,1.5,0.1,2.6,2.1,44,0.58,0.523,160.8,1.7,13.4,7.4,31.6,19.1,3.3,0.3,25.6,1.9,1.3,114.3,118.6,-4.3,249.8,18.0,664.4,G,22,2,0,0,0,0,1,0,31,0,0.285,1.8,0.6,0.3,12,15,0.444,1.1,0.5,1.5,MORABANC ANDORRA
26,JABARI PARKER,FCB,36,24.5,12.9,4.8,9.4,0.509,2.1,4.4,0.475,1.2,1.5,0.782,0.8,2.9,3.8,1.3,0.7,0.4,1.4,1.7,54,0.637,0.619,176.5,4.6,14.8,9.9,8.5,12.3,1.4,1.6,22.0,-2.3,1.4,119.8,114.5,5.3,299.9,17.3,881.4,F,108,0,0,0,0,0,0,0,34,0,0.185,0.9,0.5,0.2,22,14,0.611,1.8,1.1,2.9,BARCA
27,TRENT FORREST,BASK,33,27.7,12.8,4.6,9.2,0.495,1.2,2.6,0.447,2.5,3.1,0.812,0.6,2.8,3.4,4.8,1.8,0.3,1.8,1.6,23,0.604,0.557,175.4,2.6,12.7,7.8,28.6,14.9,3.5,1.0,20.8,4.8,1.4,123.2,115.8,7.3,381.9,19.6,915.6,SG,13,2,0,0,0,0,2,0,30,0,0.303,2.6,1.0,0.3,17,16,0.515,2.4,1.0,3.4,BASKONIA
28,CHIMA MONEKE,BASK,33,25.2,12.7,3.7,7.6,0.482,1.2,3.2,0.364,4.2,5.3,0.783,1.5,3.5,5.0,2.3,0.7,0.4,1.8,2.6,37,0.637,0.56,162.9,7.3,17.4,12.3,14.8,15.5,1.6,1.6,21.9,-1.2,1.7,123.8,118.2,5.6,307.6,18.5,830.0,F,37,1,0,0,0,0,0,0,33,0,0.195,1.3,0.4,0.7,18,15,0.545,2.3,0.6,2.9,BASKONIA
29,GIORGI SHERMADINI,TEN,36,21.7,12.6,4.4,5.9,0.741,0.0,0.0,0.0,3.9,4.3,0.904,1.6,3.2,4.8,1.1,0.5,0.4,1.1,1.8,1,0.811,0.741,164.4,11.1,19.9,15.7,9.2,12.5,1.2,2.0,20.6,-1.8,2.1,151.9,116.5,35.4,380.0,26.7,782.9,C,19,2,0,0,0,0,0,0,24,0,0.181,1.0,0.4,0.7,27,9,0.75,5.0,0.8,5.7,LENOVO TENERIFE
30,SAM DEKKER,JOV,27,27.3,12.6,4.4,10.0,0.442,2.3,5.7,0.409,1.4,1.8,0.796,1.2,2.8,4.0,1.2,0.9,0.3,1.3,2.3,100,0.585,0.559,164.7,5.5,12.7,9.2,7.4,10.5,1.8,1.0,21.0,-1.7,1.3,115.2,115.7,-0.5,208.4,14.9,737.9,SF,120,0,0,0,0,0,0,0,30,0,0.184,1.0,0.7,0.2,16,11,0.593,1.0,0.8,1.8,JOVENTUT BADALONA
31,IKE IROEGBU,SJG,33,25.0,12.2,4.0,10.8,0.367,1.1,4.4,0.25,3.2,3.9,0.822,0.6,1.9,2.5,3.3,0.7,0.1,2.1,2.2,182,0.488,0.417,143.9,2.8,9.7,6.1,24.2,14.3,1.4,0.5,26.7,0.4,1.1,101.7,118.5,-16.8,183.6,11.7,823.4,G,99,0,0,0,0,0,0,0,25,0,0.256,1.6,0.3,0.4,12,21,0.364,-0.5,0.6,0.0,CB GRANADA
32,TREY THOMPKINS,LBC,26,20.9,12.2,4.5,8.9,0.5,1.8,4.5,0.41,1.4,1.7,0.818,0.5,3.3,3.8,1.0,0.7,0.2,0.8,1.7,36,0.629,0.603,172.8,3.0,19.7,11.3,8.3,7.4,1.8,1.3,22.7,-0.6,1.4,120.3,123.8,-3.5,211.0,18.6,543.1,PF,123,0,0,0,0,0,0,0,32,0,0.175,1.3,1.0,0.2,5,21,0.192,1.1,0.0,1.1,CB CORUNA
33,TYSON CARTER,UNI,36,21.0,11.9,4.1,9.0,0.458,1.6,4.6,0.355,2.0,2.3,0.89,0.1,1.7,1.8,3.6,0.8,0.2,1.6,2.1,49,0.595,0.549,170.4,0.7,10.4,5.4,27.9,13.6,1.9,1.1,25.2,3.7,1.3,117.4,110.8,6.6,273.5,17.6,757.0,PG,109,0,0,0,0,0,0,0,30,0,0.236,2.2,0.5,0.3,25,11,0.694,1.5,1.3,2.9,UCAM MURCIA CB
34,NICOLAS BRUSSINO,GCN,36,25.5,11.6,3.8,8.8,0.427,1.7,5.0,0.344,2.4,2.9,0.835,0.8,2.8,3.6,2.8,0.9,0.3,1.2,2.4,69,0.578,0.525,160.7,4.1,14.5,9.3,18.1,10.6,1.9,1.2,21.4,2.6,1.3,120.6,116.4,4.2,300.6,16.6,918.8,G,77,0,0,0,0,0,0,0,22,0,0.218,2.3,0.7,0.3,19,17,0.528,2.0,0.9,2.9,DREAMLAND GRAN CANARIA
35,DAVID KRAMER,TEN,35,18.9,11.5,3.6,8.1,0.446,2.3,6.0,0.386,1.9,2.3,0.848,0.5,1.5,2.1,0.7,0.9,0.1,0.6,1.8,21,0.629,0.588,167.9,4.0,11.2,7.7,6.7,6.4,2.6,0.3,26.0,-0.9,1.4,125.1,117.0,8.1,221.1,20.1,660.7,SG,239,0,0,0,0,0,0,0,30,0,0.144,1.1,1.4,0.3,26,9,0.743,2.1,0.6,2.7,LENOVO TENERIFE
36,TIMOTHE LUWAWU-CABARROT,BASK,33,23.6,11.4,3.8,8.4,0.453,1.5,3.9,0.395,2.2,2.7,0.822,0.6,2.2,2.8,1.8,0.6,0.2,1.5,3.3,122,0.594,0.545,167.1,3.4,11.6,7.5,12.8,13.4,1.4,0.9,21.9,-1.2,1.4,116.0,120.7,-4.8,193.8,14.0,780.2,F,59,0,0,0,0,0,0,0,24,0,0.183,1.2,0.4,0.3,17,16,0.515,1.2,0.3,1.5,BASKONIA
37,LUKA BOZIC,FOR,32,22.2,11.4,3.7,7.5,0.496,0.5,1.4,0.333,3.5,4.4,0.794,1.3,2.3,3.5,1.8,0.8,0.2,1.5,1.2,48,0.604,0.527,162.3,6.8,12.8,9.7,15.6,13.7,2.0,0.8,22.6,-1.4,1.5,117.9,114.8,3.1,247.6,17.7,711.0,PG,175,0,0,0,0,0,0,0,23,0,0.199,1.2,0.6,0.6,11,21,0.344,1.4,0.9,2.2,RIO BREOGAN
38,SEKOU DOUMBOUYA,AND,30,19.9,11.3,4.2,8.7,0.485,1.0,2.7,0.375,1.9,2.8,0.682,1.1,3.4,4.5,0.8,0.5,0.3,1.5,2.3,68,0.572,0.542,154.2,7.1,22.7,14.7,7.1,13.4,1.3,1.7,26.4,-5.1,1.3,110.3,120.6,-10.3,188.6,16.7,595.7,F,14,2,0,0,0,0,0,0,30,0,0.164,0.5,0.3,0.3,11,19,0.367,0.5,0.2,0.7,MORABANC ANDORRA
39,YUNIO BARRUETA,LBC,34,25.9,11.3,3.9,10.0,0.387,2.7,7.7,0.346,0.9,1.4,0.612,0.8,2.4,3.2,0.5,0.6,0.1,0.6,2.0,194,0.531,0.521,134.5,3.8,11.8,7.7,3.4,5.0,1.3,0.3,19.8,-0.8,1.1,108.3,127.4,-19.0,187.6,10.8,882.1,G,145,0,0,0,0,0,0,0,20,0,0.145,0.9,1.1,0.1,7,27,0.206,0.3,-0.4,-0.1,CB CORUNA
40,SCOTT BAMFORTH,GRA,26,20.5,11.2,3.6,9.4,0.385,2.2,5.8,0.368,1.8,2.1,0.889,0.3,1.6,1.9,2.1,0.5,0.0,1.5,2.7,142,0.545,0.5,164.3,2.1,10.2,6.0,19.9,12.4,1.2,0.0,26.6,-0.4,1.2,108.5,117.6,-9.1,122.0,13.0,533.7,SG,144,0,0,0,0,0,0,0,24,0,0.207,1.4,0.3,0.2,7,19,0.269,0.3,0.4,0.7,FORCA LLEIDA CE
41,KENDRICK PERRY,UNI,37,21.0,11.2,3.7,7.9,0.464,1.7,3.8,0.451,2.1,2.8,0.767,0.2,1.6,1.9,4.1,1.3,0.0,1.6,2.5,34,0.613,0.573,168.2,1.4,10.1,5.6,31.1,15.3,3.2,0.0,23.5,5.0,1.4,120.5,108.6,11.9,302.1,18.6,777.0,G,27,1,0,0,0,0,0,0,22,0,0.239,2.5,0.8,0.4,25,12,0.676,1.9,1.6,3.5,UCAM MURCIA CB
42,SEMI OJELEYE,VAL,35,21.7,11.2,3.6,8.7,0.413,1.9,5.5,0.354,2.1,2.4,0.881,1.3,1.8,3.1,0.7,0.4,0.2,0.5,1.0,81,0.577,0.525,164.8,7.1,9.3,8.2,4.9,5.3,1.0,0.9,20.6,-0.2,1.3,129.8,115.5,14.3,236.8,15.9,761.1,SF,222,0,0,0,0,0,0,0,24,0,0.124,1.4,0.8,0.3,27,8,0.771,2.3,0.8,3.2,VALENCIA BASKET
43,CHRIS JONES,VAL,26,19.7,11.1,4.3,8.4,0.509,1.4,3.5,0.411,1.2,1.5,0.75,0.8,1.6,2.4,5.6,0.5,0.0,2.3,1.6,20,0.613,0.594,167.0,5.1,8.9,7.1,42.4,20.3,1.4,0.2,25.4,7.0,1.3,125.7,115.3,10.4,241.8,20.2,512.3,G,7,4,0,0,0,0,0,0,19,0,0.277,2.4,0.2,0.2,21,5,0.808,2.0,0.6,2.5,VALENCIA BASKET
44,DYLAN OSETKOWSKI,UNI,33,19.8,10.8,3.7,8.5,0.439,1.5,4.4,0.345,1.8,2.1,0.857,1.1,2.7,3.8,1.0,0.9,0.1,0.9,2.1,62,0.573,0.529,164.1,6.8,18.2,12.3,8.0,8.8,2.4,0.3,23.8,-1.3,1.3,115.2,109.3,5.9,222.5,17.0,654.9,C,140,0,0,0,0,0,0,0,26,0,0.145,1.1,1.0,0.3,22,11,0.667,1.0,1.3,2.2,UCAM MURCIA CB
45,FACUNDO CAMPAZZO,RMB,33,22.6,10.7,3.3,6.8,0.484,1.2,3.3,0.358,2.9,3.4,0.865,0.2,2.0,2.2,4.8,1.5,0.0,2.3,1.9,24,0.645,0.571,170.7,1.4,9.6,5.9,34.8,21.5,3.6,0.1,22.0,4.0,1.6,122.0,105.5,16.5,299.9,19.4,745.3,PG,168,0,0,0,0,0,0,0,21,0,0.267,2.1,0.7,0.5,29,4,0.879,2.0,1.8,3.8,REAL MADRID
46,KAISER GATES,MUR,15,25.6,10.6,3.5,8.7,0.4,2.7,6.6,0.414,0.9,1.3,0.737,1.2,3.0,4.2,0.9,0.7,0.3,0.7,2.2,128,0.575,0.558,155.1,5.5,14.0,9.7,6.0,6.7,1.5,1.1,17.8,-0.2,1.2,120.4,109.5,10.8,108.6,13.8,383.8,SF,115,0,0,0,0,0,0,0,22,0,0.145,1.4,1.1,0.1,8,7,0.533,0.6,0.7,1.4,CB GIRONA
47,SANTIAGO YUSTA,ZAR,34,25.3,10.6,3.7,8.6,0.427,1.2,4.4,0.284,2.0,2.7,0.747,0.8,2.9,3.7,1.8,1.4,0.2,2.1,2.6,173,0.54,0.498,145.8,4.1,14.6,9.3,11.0,17.6,2.8,0.9,21.0,-3.5,1.2,103.8,116.3,-12.4,205.9,11.9,858.6,SF,220,0,0,0,0,0,1,0,22,0,0.17,0.9,0.6,0.3,13,21,0.382,-0.2,0.9,0.7,CASADEMONT ZARAGOZA
48,KAMERON TAYLOR,UNI,35,21.1,10.5,4.0,8.2,0.49,1.1,2.7,0.385,1.4,1.8,0.766,0.8,3.3,4.1,2.4,1.3,0.5,1.7,2.0,43,0.582,0.554,164.1,4.8,20.4,12.4,18.9,15.7,3.3,2.8,23.2,-0.4,1.3,110.4,104.3,6.1,297.3,18.0,736.9,F,26,1,0,0,0,0,0,0,21,0,0.199,1.4,0.8,0.2,23,12,0.657,0.6,1.9,2.5,UCAM MURCIA CB
49,BRUNO FITIPALDO,TEN,32,23.4,10.5,3.1,7.0,0.446,2.0,4.6,0.439,2.2,2.6,0.845,0.3,1.3,1.5,4.3,0.8,0.0,1.8,2.4,73,0.644,0.592,173.1,1.6,7.3,4.6,29.9,18.2,1.9,0.0,21.5,4.8,1.5,124.7,119.9,4.8,240.5,16.5,747.5,PG,83,0,0,0,0,0,0,0,23,0,0.247,2.4,0.4,0.4,23,9,0.719,2.2,0.4,2.6,LENOVO TENERIFE
50,BOJAN DUBLJEVIC,ZAR,26,24.6,10.5,3.7,7.1,0.516,1.3,3.2,0.41,1.9,2.4,0.79,1.6,3.1,4.7,2.1,0.5,0.3,1.8,1.3,82,0.646,0.609,171.6,8.0,16.1,12.0,13.6,17.9,1.0,1.3,18.0,-1.4,1.5,122.2,119.9,2.3,225.0,15.9,638.7,FC,204,0,0,0,0,0,0,0,22,0,0.181,1.2,0.3,0.3,10,16,0.385,1.3,0.3,1.7,CASADEMONT ZARAGOZA
51,MUHAMMAD-ALI ABDUR-RAHKMAN,BBB,34,23.5,10.4,3.4,9.0,0.381,1.6,4.9,0.327,1.9,2.2,0.842,0.5,1.5,2.0,2.1,0.9,0.1,1.4,2.6,185,0.518,0.471,155.1,2.8,8.0,5.3,16.0,12.6,2.0,0.4,23.4,-0.3,1.1,103.6,116.1,-12.4,158.8,11.5,800.2,G,233,0,0,0,0,0,0,0,24,0,0.195,1.4,0.6,0.2,11,23,0.324,-0.2,0.8,0.6,BILBAO BASKET
52,FRAN GUERRA,TEN,22,19.5,10.2,3.7,5.8,0.641,0.0,0.3,0.143,2.7,4.0,0.69,1.5,2.8,4.3,1.7,0.3,0.3,1.5,2.4,16,0.677,0.645,147.3,11.3,20.1,15.8,15.4,17.0,0.9,1.6,23.8,-2.3,1.8,125.1,117.5,7.6,164.4,20.6,429.6,C,200,0,0,0,0,0,0,0,24,0,0.181,1.1,0.2,0.7,17,5,0.773,1.5,0.3,1.8,LENOVO TENERIFE
53,ORIOL PAULI,FOR,33,23.4,10.1,3.6,7.7,0.463,1.2,3.3,0.349,1.8,2.4,0.725,0.6,2.9,3.5,2.8,0.8,0.1,2.0,1.3,129,0.572,0.537,153.6,3.2,15.8,9.3,22.2,18.8,1.9,0.6,21.1,-0.8,1.3,106.1,114.6,-8.5,238.3,13.7,771.7,GF,122,0,0,0,0,0,0,0,26,0,0.229,1.4,0.4,0.3,11,22,0.333,0.1,0.9,1.0,RIO BREOGAN
54,BRANCOU BADIO,VAL,35,20.7,10.0,3.5,7.7,0.456,1.7,4.5,0.373,1.3,1.5,0.852,0.9,1.7,2.6,2.8,0.7,0.1,1.4,2.3,80,0.597,0.565,168.1,5.5,9.1,7.3,19.9,14.5,1.9,0.7,20.8,2.1,1.3,124.2,113.4,10.8,243.8,16.0,725.0,PG,189,0,0,0,0,0,0,0,27,0,0.184,2.0,0.5,0.2,26,9,0.743,1.9,1.0,2.9,VALENCIA BASKET
55,A.J. DURHAM,SJG,34,21.4,9.9,3.2,7.9,0.404,1.0,3.4,0.307,2.6,3.3,0.784,0.4,1.6,2.0,2.3,0.6,0.3,1.4,2.4,146,0.535,0.47,149.5,2.5,9.4,5.8,18.9,12.7,1.6,1.4,22.6,0.7,1.3,109.8,118.2,-8.4,173.6,13.0,727.6,SG,135,0,0,0,0,0,0,0,22,0,0.192,1.7,0.5,0.4,12,22,0.353,0.5,0.5,1.0,CB GRANADA
56,MATT COSTELLO,VAL,36,20.2,9.9,3.9,7.2,0.538,1.1,3.3,0.333,1.0,1.5,0.698,1.8,3.8,5.6,1.6,0.6,1.0,0.6,2.3,13,0.63,0.615,157.0,10.9,21.2,16.2,12.3,6.6,1.6,5.1,18.2,2.6,1.4,139.7,107.6,32.1,365.6,22.2,727.8,C,187,0,0,0,0,0,0,0,21,0,0.16,3.0,1.1,0.2,27,9,0.75,3.0,1.6,4.6,VALENCIA BASKET
