#_prom,Player,Team_prom,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,Team_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,Team,#,Team_misc,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,316.0,SG,CBS,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,316.0,SG,CBS,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,316.0,SG,MAG,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,HUESCA
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,316.0,SG,MAG,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,HUESCA
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,199.0,SG,CBS,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,199.0,SG,CBS,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,199.0,SG,MAG,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,HUESCA
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,226,CBS,0.536,0.506,141.2,0.048,0.165,0.102,0.095,0.13,0.017,0.0,0.142,-0.5,1.2,108.7,114.4,-5.7,76.5,12.1,199.0,SG,MAG,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,HUESCA
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,316.0,SG,CBS,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,316.0,SG,CBS,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,316.0,SG,MAG,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,HUESCA
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,316.0,SG,MAG,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,HUESCA
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,199.0,SG,CBS,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,199.0,SG,CBS,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,Oca Global - Cbsaloua
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,199.0,SG,MAG,70,CBS,1,0,0,0,0,0,0,17,0,0.151,1.3,0.8,0.3,4,8,0.333,0.5,-0.1,0.3,HUESCA
292,DAVID CUELLAR,MAG,15,13.3,3.9,1.2,3.6,0.333,0.7,2.5,0.297,0.7,0.9,0.846,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.4,267,MAG,0.486,0.435,147.7,0.062,0.162,0.10800000000000001,0.07400000000000001,0.131,0.016,0.0,0.155,-1.5,1.1,105.7,110.2,-4.5,37.1,10.5,199.0,SG,MAG,277,MAG,0,0,0,0,0,0,0,8,0,0.063,1.0,0.7,0.2,7,8,0.467,0.3,0.0,0.3,HUESCA
293,LUIS GARCIA,MEL,28,15.5,3.8,1.5,3.6,0.41,0.5,1.5,0.317,0.4,0.8,0.571,0.3,0.7,1.0,2.1,0.8,0.1,1.0,2.4,279,MEL,0.49,0.475,129.9,0.02,0.055,0.038,0.20600000000000002,0.198,0.028999999999999998,0.5,0.149,2.8,1.1,100.9,106.7,-5.8,69.6,9.8,435.2,G,MEL,299,MEL,0,0,0,0,0,0,0,8,0,0.118,2.2,0.9,0.2,17,11,0.607,0.3,0.3,0.6,MELILLA
294,JOSE MERENCIO MORENO,GAN,26,15.3,3.8,1.2,3.5,0.348,0.9,3.0,0.304,0.4,0.5,0.714,0.3,1.1,1.4,1.7,0.7,0.1,0.7,2.8,294,GAN,0.499,0.478,136.6,0.021,0.086,0.054000000000000006,0.18899999999999997,0.155,0.025,0.5,0.138,2.7,1.1,103.6,103.3,0.3,61.0,9.3,398.9,SG,GAN,334,GAN,0,0,0,0,0,0,0,12,0,0.107,2.4,1.0,0.2,11,15,0.423,0.4,0.5,0.9,GANDÍA
295,TIRAS MORTON,ZOR,4,18.0,3.8,0.8,4.0,0.188,0.0,1.3,0.0,2.3,3.0,0.75,0.5,2.5,3.0,1.0,0.5,0.5,2.0,3.3,349,ZOR,0.352,0.188,93.8,0.032,0.131,0.087,0.10800000000000001,0.273,0.015,0.026000000000000002,0.195,-7.5,0.9,64.1,93.5,-29.3,1.5,2.2,72.0,G,ZOR,272,ZOR,0,0,0,0,0,0,0,6,0,0.079,0.5,0.3,0.8,1,3,0.25,-0.3,0.2,-0.1,ZORNOTZA
296,ALEJANDRO TENDERO PONOMAREVA,LSA,30,17.9,3.7,1.5,3.4,0.437,0.1,0.8,0.125,0.6,1.4,0.463,1.7,2.2,4.0,0.8,0.6,0.0,1.0,3.0,308,LSA,0.463,0.451,102.5,0.10300000000000001,0.146,0.124,0.07400000000000001,0.204,0.019,0.0,0.127,-2.8,1.1,93.8,103.3,-9.6,87.1,8.5,537.0,SF,LSA,101,LSA,0,0,0,0,0,0,0,11,0,0.085,0.7,0.6,0.4,16,14,0.533,-0.1,0.7,0.6,LA SALUD ARCHENA
297,IGNASI ARINO,HOMS,22,10.0,3.7,1.1,3.1,0.348,0.8,2.4,0.346,0.7,1.0,0.696,0.2,1.3,1.5,0.8,0.4,0.0,0.6,2.1,254,HOMS,0.518,0.478,139.0,0.021,0.14400000000000002,0.084,0.147,0.141,0.019,0.0,0.19,-0.7,1.2,101.7,107.0,-5.3,36.4,10.8,220.0,PG,HOMS,155,HOMS,0,0,0,0,0,0,0,14,0,0.073,1.3,0.6,0.3,7,15,0.318,0.2,0.2,0.4,MATARÓ
298,VICTOR MORENO,MEL,27,14.7,3.7,1.1,3.1,0.365,0.7,2.3,0.323,0.7,0.9,0.783,0.2,1.5,1.7,0.4,0.4,0.1,0.5,1.4,312,MEL,0.526,0.482,147.0,0.019,0.11800000000000001,0.07,0.044000000000000004,0.128,0.015,0.6,0.13,-1.5,1.2,102.2,107.1,-4.8,55.1,8.3,397.2,SG,MEL,281,MEL,0,0,0,0,0,0,0,12,0,0.052,0.9,0.8,0.3,16,11,0.593,0.3,0.3,0.5,MELILLA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,214.0,G,LSA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,214.0,G,LSA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,214.0,G,IBIZA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,IBIZA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,214.0,G,IBIZA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,IBIZA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,147.0,G,LSA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,147.0,G,LSA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,147.0,G,IBIZA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,IBIZA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,304,LSA,0.442,0.443,97.5,0.05,0.09300000000000001,0.07200000000000001,0.08199999999999999,0.155,0.017,0.0,0.228,-4.6,0.9,84.7,106.7,-22.0,31.4,8.6,147.0,G,IBIZA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,IBIZA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,214.0,G,LSA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,214.0,G,LSA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,214.0,G,IBIZA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,IBIZA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,214.0,G,IBIZA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,IBIZA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,147.0,G,LSA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,147.0,G,LSA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,LA SALUD ARCHENA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,147.0,G,IBIZA,125,IBIZA,0,0,0,0,0,0,0,12,0,0.05,0.7,2.3,0.0,10,5,0.667,-0.3,0.1,-0.2,IBIZA
299,ANTON BOUZAN,IBIZA,15,9.8,3.7,1.3,5.0,0.267,1.0,3.9,0.254,0.0,0.0,0.0,0.1,0.7,0.7,0.1,0.5,0.0,0.2,0.6,330,IBIZA,0.367,0.367,52.1,0.8,0.084,0.044000000000000004,0.023,0.038,0.026000000000000002,0.0,0.24600000000000002,-1.1,0.7,83.0,106.5,-23.5,8.8,6.7,147.0,G,IBIZA,126,LSA,0,0,0,0,0,0,0,14,0,0.093,0.6,0.4,0.1,8,7,0.533,-0.4,0.2,-0.2,IBIZA
300,ALEJANDRO BELLVER,GOD,27,12.6,3.7,1.4,3.9,0.371,0.7,2.4,0.281,0.1,0.2,0.5,0.7,1.6,2.3,0.6,0.4,0.0,0.6,1.8,302,GOD,0.46,0.457,115.3,0.06,0.149,0.10400000000000001,0.084,0.129,0.016,0.0,0.166,-1.4,0.9,96.9,102.9,-6.0,55.5,8.9,341.0,F,GOD,61,GOD,1,0,0,0,0,0,0,11,0,0.073,1.1,0.6,0.1,15,12,0.556,0.1,0.4,0.5,GODELLA
301,PABLO ASO,CBS,28,16.0,3.6,1.5,3.6,0.406,0.6,1.9,0.327,0.1,0.2,0.5,0.9,2.3,3.1,0.6,0.5,0.2,0.5,1.0,255,CBS,0.492,0.49,123.3,0.06,0.17600000000000002,0.11599999999999999,0.065,0.11900000000000001,0.017,0.012,0.11900000000000001,-0.6,1.0,104.5,109.1,-4.6,104.5,10.8,448.1,F,CBS,89,CBS,1,0,0,0,0,0,0,13,0,0.076,1.2,1.0,0.1,12,16,0.429,0.4,0.2,0.5,Oca Global - Cbsaloua
302,PAPE AMADOU,VIRD,18,10.1,3.6,1.3,2.9,0.453,0.3,1.2,0.273,0.6,0.8,0.786,0.6,1.9,2.5,0.4,0.2,0.2,0.4,1.4,122,VIRD,0.549,0.509,151.1,0.069,0.21899999999999997,0.14300000000000002,0.071,0.106,0.9,0.022000000000000002,0.171,-1.3,1.2,114.2,109.2,5.1,51.0,15.5,182.0,PF,VIRD,302,VIRD,0,0,0,0,0,0,0,17,0,0.064,1.0,0.4,0.3,7,11,0.389,0.4,0.1,0.5,CIUDAD DE HUELVA
303,BERTHOLD ELUKU-A NONGO,CDL,30,14.3,3.5,1.4,2.6,0.545,0.0,0.0,0.0,0.7,1.7,0.412,1.6,3.9,5.5,0.3,0.5,0.6,0.8,3.1,180,CDL,0.528,0.545,95.7,0.12300000000000001,0.301,0.213,0.039,0.201,0.019,0.045,0.133,-4.2,1.4,101.4,92.2,9.1,135.6,13.9,429.0,F,CDL,43,CDL,1,0,0,0,0,0,0,11,0,0.063,0.4,0.6,0.7,17,13,0.567,0.3,1.3,1.5,CULTURAL Y DEPORTIVA LEONESA
304,KRISTIAN MENDES,CBS,16,16.6,3.5,1.4,3.5,0.411,0.2,1.2,0.158,0.4,0.7,0.636,0.9,1.9,2.8,0.7,0.6,0.2,1.3,2.3,331,CBS,0.46,0.438,120.5,0.061,0.138,0.099,0.069,0.247,0.018000000000000002,0.012,0.139,-4.7,1.0,84.5,106.4,-21.9,31.4,6.6,265.7,F,CBS,337,CBS,0,0,0,0,0,0,0,13,0,0.077,0.6,0.5,0.2,8,8,0.5,-0.3,0.2,-0.1,Oca Global - Cbsaloua
305,FERNANDO REVILLA,CBS,17,12.1,3.5,1.4,2.5,0.535,0.0,0.1,0.0,0.8,1.1,0.684,1.5,1.7,3.2,0.1,0.4,0.0,0.8,1.2,102,BEN,0.613,0.579,137.9,0.10099999999999999,0.248,0.183,0.018000000000000002,0.045,0.018000000000000002,0.021,0.11699999999999999,-0.4,1.4,130.2,103.5,26.7,30.4,16.3,206.0,F,BEN,158,CBS,0,0,0,0,0,0,0,8,0,0.057,0.1,0.4,0.4,5,12,0.294,0.2,-0.2,0.1,BENICARLO
305,FERNANDO REVILLA,CBS,17,12.1,3.5,1.4,2.5,0.535,0.0,0.1,0.0,0.8,1.1,0.684,1.5,1.7,3.2,0.1,0.4,0.0,0.8,1.2,102,BEN,0.613,0.579,137.9,0.10099999999999999,0.248,0.183,0.018000000000000002,0.045,0.018000000000000002,0.021,0.11699999999999999,-0.4,1.4,130.2,103.5,26.7,30.4,16.3,206.0,F,BEN,226,BEN,0,0,0,0,0,0,0,7,0,0.068,1.0,3.0,0.3,3,3,0.5,0.3,0.1,0.4,BENICARLO
305,FERNANDO REVILLA,CBS,17,12.1,3.5,1.4,2.5,0.535,0.0,0.1,0.0,0.8,1.1,0.684,1.5,1.7,3.2,0.1,0.4,0.0,0.8,1.2,102,BEN,0.613,0.579,137.9,0.10099999999999999,0.248,0.183,0.018000000000000002,0.045,0.018000000000000002,0.021,0.11699999999999999,-0.4,1.4,130.2,103.5,26.7,30.4,16.3,206.0,F,CBS,158,CBS,0,0,0,0,0,0,0,8,0,0.057,0.1,0.4,0.4,5,12,0.294,0.2,-0.2,0.1,Oca Global - Cbsaloua
305,FERNANDO REVILLA,CBS,17,12.1,3.5,1.4,2.5,0.535,0.0,0.1,0.0,0.8,1.1,0.684,1.5,1.7,3.2,0.1,0.4,0.0,0.8,1.2,102,BEN,0.613,0.579,137.9,0.10099999999999999,0.248,0.183,0.018000000000000002,0.045,0.018000000000000002,0.021,0.11699999999999999,-0.4,1.4,130.2,103.5,26.7,30.4,16.3,206.0,F,CBS,226,BEN,0,0,0,0,0,0,0,7,0,0.068,1.0,3.0,0.3,3,3,0.5,0.3,0.1,0.4,Oca Global - Cbsaloua
305,FERNANDO REVILLA,CBS,17,12.1,3.5,1.4,2.5,0.535,0.0,0.1,0.0,0.8,1.1,0.684,1.5,1.7,3.2,0.1,0.4,0.0,0.8,1.2,102,BEN,0.613,0.579,137.9,0.10099999999999999,0.248,0.183,0.018000000000000002,0.045,0.018000000000000002,0.021,0.11699999999999999,-0.4,1.4,130.2,103.5,26.7,30.4,16.3,94.0,F,BEN,158,CBS,0,0,0,0,0,0,0,8,0,0.057,0.1,0.4,0.4,5,12,0.294,0.2,-0.2,0.1,BENICARLO
305,FERNANDO REVILLA,CBS,17,12.1,3.5,1.4,2.5,0.535,0.0,0.1,0.0,0.8,1.1,0.684,1.5,1.7,3.2,0.1,0.4,0.0,0.8,1.2,102,BEN,0.613,0.579,137.9,0.10099999999999999,0.248,0.183,0.018000000000000002,0.045,0.018000000000000002,0.021,0.11699999999999999,-0.4,1.4,130.2,103.5,26.7,30.4,16.3,94.0,F,BEN,226,BEN,0,0,0,0,0,0,0,7,0,0.068,1.0,3.0,0.3,3,3,0.5,0.3,0.1,0.4,BENICARLO
305,FERNANDO REVILLA,CBS,17,12.1,3.5,1.4,2.5,0.535,0.0,0.1,0.0,0.8,1.1,0.684,1.5,1.7,3.2,0.1,0.4,0.0,0.8,1.2,102,BEN,0.613,0.579,137.9,0.10099999999999999,0.248,0.183,0.018000000000000002,0.045,0.018000000000000002,0.021,0.11699999999999999,-0.4,1.4,130.2,103.5,26.7,30.4,16.3,94.0,F,CBS,158,CBS,0,0,0,0,0,0,0,8,0,0.057,0.1,0.4,0.4,5,12,0.294,0.2,-0.2,0.1,Oca Global - Cbsaloua
